invoice_id,customer_id,product_id,invoice_date,quantity,unit_price,discount_pct,billed_amount,contract_price,max_discount_pct,contract_start,contract_end,off_contract,usage_date,actual_usage,usage_missing,list_price,pricing_missing
INV313,C23,P9,2024-11-05,17,140.61,0,2390.37,140.61,5.0,2024-01-01,2025-12-31,False,2024-09-25,24,False,156.21,False
INV313,C23,P9,2024-11-05,17,140.61,0,2390.37,140.61,5.0,2024-01-01,2025-12-31,False,2024-11-05,17,False,156.21,False
INV313,C23,P9,2024-11-05,17,140.61,0,2390.37,140.61,5.0,2024-01-01,2025-12-31,False,2024-11-13,12,False,156.21,False
INV313,C23,P9,2024-11-05,17,140.61,0,2390.37,140.61,5.0,2024-01-01,2025-12-31,False,2024-06-17,16,False,156.21,False
INV313,C23,P9,2024-11-05,17,140.61,0,2390.37,140.61,5.0,2024-01-01,2025-12-31,False,2024-06-17,20,False,156.21,False
INV313,C23,P9,2024-11-05,17,140.61,0,2390.37,140.61,5.0,2024-01-01,2025-12-31,False,2024-11-20,16,False,156.21,False
INV313,C23,P9,2024-11-05,17,140.61,0,2390.37,140.61,5.0,2024-01-01,2025-12-31,False,2024-10-17,15,False,156.21,False
INV313,C23,P9,2024-11-05,17,140.61,0,2390.37,140.61,5.0,2024-01-01,2025-12-31,False,2024-11-14,21,False,156.21,False
INV313,C23,P9,2024-11-05,17,140.61,0,2390.37,140.61,5.0,2024-01-01,2025-12-31,False,2024-06-30,23,False,156.21,False
INV314,C9,P5,2024-09-14,25,73.4,0,1835.0,,,,,True,2024-09-19,17,False,73.4,False
INV314,C9,P5,2024-09-14,25,73.4,0,1835.0,,,,,True,2024-09-14,25,False,73.4,False
INV314,C9,P5,2024-09-14,25,73.4,0,1835.0,,,,,True,2024-06-04,28,False,73.4,False
INV314,C9,P5,2024-09-14,25,73.4,0,1835.0,,,,,True,2024-08-23,19,False,73.4,False
INV314,C9,P5,2024-09-14,25,73.4,0,1835.0,,,,,True,2024-10-18,18,False,73.4,False
INV314,C9,P5,2024-09-14,25,73.4,0,1835.0,,,,,True,2024-08-29,20,False,73.4,False
INV314,C9,P5,2024-09-14,25,73.4,0,1835.0,,,,,True,2024-08-20,29,False,73.4,False
INV315,C8,P3,2024-09-15,14,139.8,0,1957.2,,,,,True,2024-09-15,14,False,139.8,False
INV315,C8,P3,2024-09-15,14,139.8,0,1957.2,,,,,True,2024-07-05,21,False,139.8,False
INV315,C8,P3,2024-09-15,14,139.8,0,1957.2,,,,,True,2024-11-15,22,False,139.8,False
INV315,C8,P3,2024-09-15,14,139.8,0,1957.2,,,,,True,2024-10-08,22,False,139.8,False
INV315,C8,P3,2024-09-15,14,139.8,0,1957.2,,,,,True,2024-10-08,28,False,139.8,False
INV315,C8,P3,2024-09-15,14,139.8,0,1957.2,,,,,True,2024-10-08,28,False,139.8,False
INV315,C8,P3,2024-09-15,14,139.8,0,1957.2,,,,,True,2024-07-23,16,False,139.8,False
INV315,C8,P3,2024-09-15,14,139.8,0,1957.2,,,,,True,2024-07-18,20,False,139.8,False
INV315,C8,P3,2024-09-15,14,139.8,0,1957.2,,,,,True,2024-11-03,17,False,139.8,False
INV315,C8,P3,2024-09-15,14,139.8,0,1957.2,,,,,True,2024-07-19,24,False,139.8,False
INV315,C8,P3,2024-09-15,14,139.8,0,1957.2,,,,,True,2024-09-05,19,False,139.8,False
INV315,C8,P3,2024-09-15,14,139.8,0,1957.2,,,,,True,2024-07-29,23,False,139.8,False
INV315,C8,P3,2024-09-15,14,139.8,0,1957.2,,,,,True,2024-09-18,18,False,139.8,False
INV316,C32,P6,2024-08-09,27,53.91,10,1310.01,53.91,10.0,2024-01-01,2025-12-31,False,2024-08-09,27,False,58.71,False
INV316,C32,P6,2024-08-09,27,53.91,10,1310.01,53.91,10.0,2024-01-01,2025-12-31,False,2024-06-19,20,False,58.71,False
INV316,C32,P6,2024-08-09,27,53.91,10,1310.01,53.91,10.0,2024-01-01,2025-12-31,False,2024-09-15,26,False,58.71,False
INV316,C32,P6,2024-08-09,27,53.91,10,1310.01,53.91,10.0,2024-01-01,2025-12-31,False,2024-11-27,15,False,58.71,False
INV316,C32,P6,2024-08-09,27,53.91,10,1310.01,53.91,10.0,2024-01-01,2025-12-31,False,2024-07-23,24,False,58.71,False
INV317,C10,P3,2024-10-21,26,139.8,0,3634.8,,,,,True,2024-09-21,23,False,139.8,False
INV317,C10,P3,2024-10-21,26,139.8,0,3634.8,,,,,True,2024-07-02,12,False,139.8,False
INV317,C10,P3,2024-10-21,26,139.8,0,3634.8,,,,,True,2024-10-21,26,False,139.8,False
INV317,C10,P3,2024-10-21,26,139.8,0,3634.8,,,,,True,2024-09-21,19,False,139.8,False
INV317,C10,P3,2024-10-21,26,139.8,0,3634.8,,,,,True,2024-08-17,22,False,139.8,False
INV318,C25,P7,2024-10-06,22,179.93,0,3958.46,,,,,True,2024-10-06,22,False,179.93,False
INV318,C25,P7,2024-10-06,22,179.93,0,3958.46,,,,,True,2024-09-16,18,False,179.93,False
INV318,C25,P7,2024-10-06,22,179.93,0,3958.46,,,,,True,2024-06-05,14,False,179.93,False
INV318,C25,P7,2024-10-06,22,179.93,0,3958.46,,,,,True,2024-08-16,19,False,179.93,False
INV318,C25,P7,2024-10-06,22,179.93,0,3958.46,,,,,True,2024-07-16,21,False,179.93,False
INV318,C25,P7,2024-10-06,22,179.93,0,3958.46,,,,,True,2024-07-25,30,False,179.93,False
INV318,C25,P7,2024-10-06,22,179.93,0,3958.46,,,,,True,2024-08-08,24,False,179.93,False
INV318,C25,P7,2024-10-06,22,179.93,0,3958.46,,,,,True,2024-11-09,19,False,179.93,False
INV318,C25,P7,2024-10-06,22,179.93,0,3958.46,,,,,True,2024-11-24,27,False,179.93,False
INV319,C20,P1,2024-08-08,22,182.08,5,3805.47,182.08,5.0,2024-01-01,2025-12-31,False,2024-08-14,25,False,192.61,False
INV319,C20,P1,2024-08-08,22,182.08,5,3805.47,182.08,5.0,2024-01-01,2025-12-31,False,2024-08-08,22,False,192.61,False
INV319,C20,P1,2024-08-08,22,182.08,5,3805.47,182.08,5.0,2024-01-01,2025-12-31,False,2024-11-16,17,False,192.61,False
INV319,C20,P1,2024-08-08,22,182.08,5,3805.47,182.08,5.0,2024-01-01,2025-12-31,False,2024-11-02,25,False,192.61,False
INV319,C20,P1,2024-08-08,22,182.08,5,3805.47,182.08,5.0,2024-01-01,2025-12-31,False,2024-10-17,22,False,192.61,False
INV319,C20,P1,2024-08-08,22,182.08,5,3805.47,182.08,5.0,2024-01-01,2025-12-31,False,2024-09-07,19,False,192.61,False
INV319,C20,P1,2024-08-08,22,182.08,5,3805.47,182.08,5.0,2024-01-01,2025-12-31,False,2024-07-09,16,False,192.61,False
INV319,C20,P1,2024-08-08,22,182.08,5,3805.47,182.08,5.0,2024-01-01,2025-12-31,False,2024-09-25,23,False,192.61,False
INV319,C20,P1,2024-08-08,22,182.08,5,3805.47,182.08,5.0,2024-01-01,2025-12-31,False,2024-10-24,17,False,192.61,False
INV320,C23,P0,2024-10-25,33,91.12,15,2555.92,91.12,15.0,2024-01-01,2025-12-31,False,2024-11-01,16,False,106.18,False
INV320,C23,P0,2024-10-25,33,91.12,15,2555.92,91.12,15.0,2024-01-01,2025-12-31,False,2024-10-25,33,False,106.18,False
INV320,C23,P0,2024-10-25,33,91.12,15,2555.92,91.12,15.0,2024-01-01,2025-12-31,False,2024-11-22,29,False,106.18,False
INV320,C23,P0,2024-10-25,33,91.12,15,2555.92,91.12,15.0,2024-01-01,2025-12-31,False,2024-09-04,25,False,106.18,False
INV320,C23,P0,2024-10-25,33,91.12,15,2555.92,91.12,15.0,2024-01-01,2025-12-31,False,2024-10-02,18,False,106.18,False
INV320,C23,P0,2024-10-25,33,91.12,15,2555.92,91.12,15.0,2024-01-01,2025-12-31,False,2024-10-22,18,False,106.18,False
INV320,C23,P0,2024-10-25,33,91.12,15,2555.92,91.12,15.0,2024-01-01,2025-12-31,False,2024-08-24,26,False,106.18,False
INV320,C23,P0,2024-10-25,33,91.12,15,2555.92,91.12,15.0,2024-01-01,2025-12-31,False,2024-09-17,25,False,106.18,False
INV321,C32,P1,2024-09-25,16,192.61,0,3081.76,,,,,True,2024-09-25,16,False,192.61,False
INV321,C32,P1,2024-09-25,16,192.61,0,3081.76,,,,,True,2024-11-13,20,False,192.61,False
INV321,C32,P1,2024-09-25,16,192.61,0,3081.76,,,,,True,2024-10-10,21,False,192.61,False
INV321,C32,P1,2024-09-25,16,192.61,0,3081.76,,,,,True,2024-06-30,20,False,192.61,False
INV321,C32,P1,2024-09-25,16,192.61,0,3081.76,,,,,True,2024-06-19,15,False,192.61,False
INV321,C32,P1,2024-09-25,16,192.61,0,3081.76,,,,,True,2024-08-19,21,False,192.61,False
INV321,C32,P1,2024-09-25,16,192.61,0,3081.76,,,,,True,2024-08-18,22,False,192.61,False
INV322,C6,P5,2024-07-03,20,66.73,10,1201.14,66.73,10.0,2024-01-01,2025-12-31,False,2024-10-07,18,False,73.4,False
INV322,C6,P5,2024-07-03,20,66.73,10,1201.14,66.73,10.0,2024-01-01,2025-12-31,False,2024-07-03,20,False,73.4,False
INV322,C6,P5,2024-07-03,20,66.73,10,1201.14,66.73,10.0,2024-01-01,2025-12-31,False,2024-08-13,22,False,73.4,False
INV322,C6,P5,2024-07-03,20,66.73,10,1201.14,66.73,10.0,2024-01-01,2025-12-31,False,2024-06-21,16,False,73.4,False
INV322,C6,P5,2024-07-03,20,66.73,10,1201.14,66.73,10.0,2024-01-01,2025-12-31,False,2024-10-11,21,False,73.4,False
INV323,C33,P9,2024-07-13,12,156.21,0,1874.52,,,,,True,2024-07-13,12,False,156.21,False
INV323,C33,P9,2024-07-13,12,156.21,0,1874.52,,,,,True,2024-10-04,18,False,156.21,False
INV323,C33,P9,2024-07-13,12,156.21,0,1874.52,,,,,True,2024-07-17,20,False,156.21,False
INV323,C33,P9,2024-07-13,12,156.21,0,1874.52,,,,,True,2024-10-25,23,False,156.21,False
INV323,C33,P9,2024-07-13,12,156.21,0,1874.52,,,,,True,2024-07-18,19,False,156.21,False
INV323,C33,P9,2024-07-13,12,156.21,0,1874.52,,,,,True,2024-06-20,20,False,156.21,False
INV323,C33,P9,2024-07-13,12,156.21,0,1874.52,,,,,True,2024-09-03,20,False,156.21,False
INV324,C16,P1,2024-09-06,20,192.61,0,3852.2,,,,,True,2024-09-06,20,False,192.61,False
INV324,C16,P1,2024-09-06,20,192.61,0,3852.2,,,,,True,2024-11-20,16,False,192.61,False
INV324,C16,P1,2024-09-06,20,192.61,0,3852.2,,,,,True,2024-11-16,15,False,192.61,False
INV324,C16,P1,2024-09-06,20,192.61,0,3852.2,,,,,True,2024-06-06,21,False,192.61,False
INV324,C16,P1,2024-09-06,20,192.61,0,3852.2,,,,,True,2024-08-15,16,False,192.61,False
INV324,C16,P1,2024-09-06,20,192.61,0,3852.2,,,,,True,2024-10-31,23,False,192.61,False
INV324,C16,P1,2024-09-06,20,192.61,0,3852.2,,,,,True,2024-07-07,26,False,192.61,False
INV324,C16,P1,2024-09-06,20,192.61,0,3852.2,,,,,True,2024-11-02,16,False,192.61,False
INV324,C16,P1,2024-09-06,20,192.61,0,3852.2,,,,,True,2024-09-12,18,False,192.61,False
INV324,C16,P1,2024-09-06,20,192.61,0,3852.2,,,,,True,2024-07-09,23,False,192.61,False
INV324,C16,P1,2024-09-06,20,192.61,0,3852.2,,,,,True,2024-10-12,16,False,192.61,False
INV324,C16,P1,2024-09-06,20,192.61,0,3852.2,,,,,True,2024-09-19,19,False,192.61,False
INV325,C1,P5,2024-09-20,16,62.87,5,955.62,62.87,5.0,2024-01-01,2025-12-31,False,2024-09-21,19,False,73.4,False
INV325,C1,P5,2024-09-20,16,62.87,5,955.62,62.87,5.0,2024-01-01,2025-12-31,False,2024-09-11,16,False,73.4,False
INV325,C1,P5,2024-09-20,16,62.87,5,955.62,62.87,5.0,2024-01-01,2025-12-31,False,2024-09-20,16,False,73.4,False
INV325,C1,P5,2024-09-20,16,62.87,5,955.62,62.87,5.0,2024-01-01,2025-12-31,False,2024-10-23,18,False,73.4,False
INV325,C1,P5,2024-09-20,16,62.87,5,955.62,62.87,5.0,2024-01-01,2025-12-31,False,2024-11-17,24,False,73.4,False
INV325,C1,P5,2024-09-20,16,62.87,5,955.62,62.87,5.0,2024-01-01,2025-12-31,False,2024-07-11,22,False,73.4,False
INV325,C1,P5,2024-09-20,16,62.87,5,955.62,62.87,5.0,2024-01-01,2025-12-31,False,2024-08-04,17,False,73.4,False
INV325,C1,P5,2024-09-20,16,62.87,5,955.62,62.87,5.0,2024-01-01,2025-12-31,False,2024-06-20,23,False,73.4,False
INV325,C1,P5,2024-09-20,16,62.87,5,955.62,62.87,5.0,2024-01-01,2025-12-31,False,2024-08-29,16,False,73.4,False
INV325,C1,P5,2024-09-20,16,62.87,5,955.62,62.87,5.0,2024-01-01,2025-12-31,False,2024-10-21,22,False,73.4,False
INV325,C1,P5,2024-09-20,16,62.87,5,955.62,62.87,5.0,2024-01-01,2025-12-31,False,2024-06-21,19,False,73.4,False
INV325,C1,P5,2024-09-20,16,62.87,5,955.62,62.87,5.0,2024-01-01,2025-12-31,False,2024-08-08,22,False,73.4,False
INV326,C15,P2,2024-10-03,23,159.8,0,3675.4,,,,,True,2024-08-09,18,False,159.8,False
INV326,C15,P2,2024-10-03,23,159.8,0,3675.4,,,,,True,2024-10-03,23,False,159.8,False
INV326,C15,P2,2024-10-03,23,159.8,0,3675.4,,,,,True,2024-09-13,21,False,159.8,False
INV326,C15,P2,2024-10-03,23,159.8,0,3675.4,,,,,True,2024-08-26,27,False,159.8,False
INV326,C15,P2,2024-10-03,23,159.8,0,3675.4,,,,,True,2024-10-12,13,False,159.8,False
INV326,C15,P2,2024-10-03,23,159.8,0,3675.4,,,,,True,2024-09-20,21,False,159.8,False
INV326,C15,P2,2024-10-03,23,159.8,0,3675.4,,,,,True,2024-10-23,14,False,159.8,False
INV327,C46,P7,2024-07-08,24,154.08,5,3513.02,154.08,5.0,2024-01-01,2025-12-31,False,2024-11-09,21,False,179.93,False
INV327,C46,P7,2024-07-08,24,154.08,5,3513.02,154.08,5.0,2024-01-01,2025-12-31,False,2024-09-14,21,False,179.93,False
INV327,C46,P7,2024-07-08,24,154.08,5,3513.02,154.08,5.0,2024-01-01,2025-12-31,False,2024-07-08,24,False,179.93,False
INV327,C46,P7,2024-07-08,24,154.08,5,3513.02,154.08,5.0,2024-01-01,2025-12-31,False,2024-08-15,27,False,179.93,False
INV327,C46,P7,2024-07-08,24,154.08,5,3513.02,154.08,5.0,2024-01-01,2025-12-31,False,2024-06-07,22,False,179.93,False
INV327,C46,P7,2024-07-08,24,154.08,5,3513.02,154.08,5.0,2024-01-01,2025-12-31,False,2024-07-26,21,False,179.93,False
INV327,C46,P7,2024-07-08,24,154.08,5,3513.02,154.08,5.0,2024-01-01,2025-12-31,False,2024-11-27,14,False,179.93,False
INV327,C46,P7,2024-07-08,24,154.08,5,3513.02,154.08,5.0,2024-01-01,2025-12-31,False,2024-11-08,13,False,179.93,False
INV327,C46,P7,2024-07-08,24,154.08,5,3513.02,154.08,5.0,2024-01-01,2025-12-31,False,2024-08-15,15,False,179.93,False
INV327,C46,P7,2024-07-08,24,154.08,5,3513.02,154.08,5.0,2024-01-01,2025-12-31,False,2024-07-11,21,False,179.93,False
INV328,C48,P6,2024-06-21,15,58.71,0,880.65,,,,,True,2024-06-21,15,False,58.71,False
INV328,C48,P6,2024-06-21,15,58.71,0,880.65,,,,,True,2024-08-04,17,False,58.71,False
INV328,C48,P6,2024-06-21,15,58.71,0,880.65,,,,,True,2024-10-26,17,False,58.71,False
INV328,C48,P6,2024-06-21,15,58.71,0,880.65,,,,,True,2024-10-28,21,False,58.71,False
INV328,C48,P6,2024-06-21,15,58.71,0,880.65,,,,,True,2024-11-05,22,False,58.71,False
INV329,C45,P3,2024-10-21,16,139.8,0,2236.8,,,,,True,2024-10-17,24,False,139.8,False
INV329,C45,P3,2024-10-21,16,139.8,0,2236.8,,,,,True,2024-10-21,16,False,139.8,False
INV329,C45,P3,2024-10-21,16,139.8,0,2236.8,,,,,True,2024-07-16,22,False,139.8,False
INV329,C45,P3,2024-10-21,16,139.8,0,2236.8,,,,,True,2024-09-01,27,False,139.8,False
INV329,C45,P3,2024-10-21,16,139.8,0,2236.8,,,,,True,2024-10-22,19,False,139.8,False
INV329,C45,P3,2024-10-21,16,139.8,0,2236.8,,,,,True,2024-09-04,16,False,139.8,False
INV329,C45,P3,2024-10-21,16,139.8,0,2236.8,,,,,True,2024-11-05,14,False,139.8,False
INV330,C21,P3,2024-08-31,21,139.8,0,2935.8,,,,,True,2024-08-31,21,False,139.8,False
INV330,C21,P3,2024-08-31,21,139.8,0,2935.8,,,,,True,2024-09-06,18,False,139.8,False
INV330,C21,P3,2024-08-31,21,139.8,0,2935.8,,,,,True,2024-09-19,22,False,139.8,False
INV331,C48,P1,2024-10-31,13,172.89,5,2135.19,172.89,15.0,2024-01-01,2025-12-31,False,2024-10-31,13,False,192.61,False
INV331,C48,P1,2024-10-31,13,172.89,5,2135.19,172.89,15.0,2024-01-01,2025-12-31,False,2024-07-27,15,False,192.61,False
INV331,C48,P1,2024-10-31,13,172.89,5,2135.19,172.89,15.0,2024-01-01,2025-12-31,False,2024-08-04,17,False,192.61,False
INV331,C48,P1,2024-10-31,13,172.89,5,2135.19,172.89,15.0,2024-01-01,2025-12-31,False,2024-06-16,20,False,192.61,False
INV331,C48,P1,2024-10-31,13,172.89,5,2135.19,172.89,15.0,2024-01-01,2025-12-31,False,2024-08-14,15,False,192.61,False
INV331,C48,P1,2024-10-31,13,172.89,5,2135.19,172.89,15.0,2024-01-01,2025-12-31,False,2024-07-28,14,False,192.61,False
INV332,C43,P0,2024-07-12,20,93.08,0,1861.6,93.08,5.0,2024-01-01,2025-12-31,False,2024-07-12,20,False,106.18,False
INV332,C43,P0,2024-07-12,20,93.08,0,1861.6,93.08,5.0,2024-01-01,2025-12-31,False,2024-08-14,17,False,106.18,False
INV332,C43,P0,2024-07-12,20,93.08,0,1861.6,93.08,5.0,2024-01-01,2025-12-31,False,2024-06-10,29,False,106.18,False
INV332,C43,P0,2024-07-12,20,93.08,0,1861.6,93.08,5.0,2024-01-01,2025-12-31,False,2024-10-09,20,False,106.18,False
INV332,C43,P0,2024-07-12,20,93.08,0,1861.6,93.08,5.0,2024-01-01,2025-12-31,False,2024-09-01,14,False,106.18,False
INV332,C43,P0,2024-07-12,20,93.08,0,1861.6,93.08,5.0,2024-01-01,2025-12-31,False,2024-11-21,16,False,106.18,False
INV332,C43,P0,2024-07-12,20,93.08,0,1861.6,93.08,5.0,2024-01-01,2025-12-31,False,2024-06-30,19,False,106.18,False
INV333,C22,P8,2024-10-01,18,140.17,0,2523.06,,,,,True,2024-06-01,26,False,140.17,False
INV333,C22,P8,2024-10-01,18,140.17,0,2523.06,,,,,True,2024-10-01,18,False,140.17,False
INV333,C22,P8,2024-10-01,18,140.17,0,2523.06,,,,,True,2024-11-26,27,False,140.17,False
INV333,C22,P8,2024-10-01,18,140.17,0,2523.06,,,,,True,2024-11-03,14,False,140.17,False
INV333,C22,P8,2024-10-01,18,140.17,0,2523.06,,,,,True,2024-06-20,22,False,140.17,False
INV333,C22,P8,2024-10-01,18,140.17,0,2523.06,,,,,True,2024-07-28,14,False,140.17,False
INV333,C22,P8,2024-10-01,18,140.17,0,2523.06,,,,,True,2024-09-06,23,False,140.17,False
INV333,C22,P8,2024-10-01,18,140.17,0,2523.06,,,,,True,2024-08-22,15,False,140.17,False
INV333,C22,P8,2024-10-01,18,140.17,0,2523.06,,,,,True,2024-11-02,23,False,140.17,False
INV333,C22,P8,2024-10-01,18,140.17,0,2523.06,,,,,True,2024-10-13,14,False,140.17,False
INV334,C10,P7,2024-06-12,20,179.93,0,3598.6,,,,,True,2024-06-12,20,False,179.93,False
INV334,C10,P7,2024-06-12,20,179.93,0,3598.6,,,,,True,2024-07-19,18,False,179.93,False
INV334,C10,P7,2024-06-12,20,179.93,0,3598.6,,,,,True,2024-07-20,22,False,179.93,False
INV334,C10,P7,2024-06-12,20,179.93,0,3598.6,,,,,True,2024-07-28,23,False,179.93,False
INV334,C10,P7,2024-06-12,20,179.93,0,3598.6,,,,,True,2024-06-10,20,False,179.93,False
INV334,C10,P7,2024-06-12,20,179.93,0,3598.6,,,,,True,2024-08-27,15,False,179.93,False
INV334,C10,P7,2024-06-12,20,179.93,0,3598.6,,,,,True,2024-06-09,27,False,179.93,False
INV335,C27,P8,2024-11-11,17,140.17,0,2382.89,,,,,True,2024-10-31,25,False,140.17,False
INV335,C27,P8,2024-11-11,17,140.17,0,2382.89,,,,,True,2024-11-11,17,False,140.17,False
INV335,C27,P8,2024-11-11,17,140.17,0,2382.89,,,,,True,2024-09-23,16,False,140.17,False
INV335,C27,P8,2024-11-11,17,140.17,0,2382.89,,,,,True,2024-10-19,25,False,140.17,False
INV335,C27,P8,2024-11-11,17,140.17,0,2382.89,,,,,True,2024-06-10,22,False,140.17,False
INV335,C27,P8,2024-11-11,17,140.17,0,2382.89,,,,,True,2024-07-02,18,False,140.17,False
INV335,C27,P8,2024-11-11,17,140.17,0,2382.89,,,,,True,2024-07-17,24,False,140.17,False
INV335,C27,P8,2024-11-11,17,140.17,0,2382.89,,,,,True,2024-09-23,20,False,140.17,False
INV336,C8,P7,2024-07-12,19,179.93,0,3418.67,,,,,True,2024-07-12,19,False,179.93,False
INV336,C8,P7,2024-07-12,19,179.93,0,3418.67,,,,,True,2024-07-26,25,False,179.93,False
INV336,C8,P7,2024-07-12,19,179.93,0,3418.67,,,,,True,2024-08-15,17,False,179.93,False
INV336,C8,P7,2024-07-12,19,179.93,0,3418.67,,,,,True,2024-07-26,23,False,179.93,False
INV336,C8,P7,2024-07-12,19,179.93,0,3418.67,,,,,True,2024-07-25,22,False,179.93,False
INV337,C1,P6,2024-08-19,14,58.71,0,821.94,,,,,True,2024-08-19,14,False,58.71,False
INV337,C1,P6,2024-08-19,14,58.71,0,821.94,,,,,True,2024-09-06,19,False,58.71,False
INV337,C1,P6,2024-08-19,14,58.71,0,821.94,,,,,True,2024-08-16,27,False,58.71,False
INV337,C1,P6,2024-08-19,14,58.71,0,821.94,,,,,True,2024-08-06,21,False,58.71,False
INV337,C1,P6,2024-08-19,14,58.71,0,821.94,,,,,True,2024-07-26,27,False,58.71,False
INV337,C1,P6,2024-08-19,14,58.71,0,821.94,,,,,True,2024-11-15,13,False,58.71,False
INV337,C1,P6,2024-08-19,14,58.71,0,821.94,,,,,True,2024-08-12,20,False,58.71,False
INV338,C7,P4,2024-11-07,22,73.4,0,1614.8,,,,,True,2024-06-18,22,False,73.4,False
INV338,C7,P4,2024-11-07,22,73.4,0,1614.8,,,,,True,2024-11-07,22,False,73.4,False
INV338,C7,P4,2024-11-07,22,73.4,0,1614.8,,,,,True,2024-09-29,21,False,73.4,False
INV338,C7,P4,2024-11-07,22,73.4,0,1614.8,,,,,True,2024-09-14,22,False,73.4,False
INV338,C7,P4,2024-11-07,22,73.4,0,1614.8,,,,,True,2024-11-26,18,False,73.4,False
INV338,C7,P4,2024-11-07,22,73.4,0,1614.8,,,,,True,2024-09-14,28,False,73.4,False
INV339,C3,P5,2024-09-18,24,73.4,0,1761.6,,,,,True,2024-10-31,23,False,73.4,False
INV339,C3,P5,2024-09-18,24,73.4,0,1761.6,,,,,True,2024-09-18,24,False,73.4,False
INV339,C3,P5,2024-09-18,24,73.4,0,1761.6,,,,,True,2024-08-05,22,False,73.4,False
INV339,C3,P5,2024-09-18,24,73.4,0,1761.6,,,,,True,2024-10-26,15,False,73.4,False
INV339,C3,P5,2024-09-18,24,73.4,0,1761.6,,,,,True,2024-07-21,17,False,73.4,False
INV339,C3,P5,2024-09-18,24,73.4,0,1761.6,,,,,True,2024-08-17,25,False,73.4,False
INV339,C3,P5,2024-09-18,24,73.4,0,1761.6,,,,,True,2024-11-09,19,False,73.4,False
INV339,C3,P5,2024-09-18,24,73.4,0,1761.6,,,,,True,2024-06-04,19,False,73.4,False
INV339,C3,P5,2024-09-18,24,73.4,0,1761.6,,,,,True,2024-07-02,22,False,73.4,False
INV339,C3,P5,2024-09-18,24,73.4,0,1761.6,,,,,True,2024-10-25,26,False,73.4,False
INV340,C15,P0,2024-08-02,13,106.18,0,1380.34,,,,,True,2024-08-02,20,False,106.18,False
INV340,C15,P0,2024-08-02,13,106.18,0,1380.34,,,,,True,2024-07-05,24,False,106.18,False
INV340,C15,P0,2024-08-02,13,106.18,0,1380.34,,,,,True,2024-06-28,31,False,106.18,False
INV341,C29,P1,2024-06-04,22,192.61,0,4237.42,,,,,True,2024-06-04,22,False,192.61,False
INV341,C29,P1,2024-06-04,22,192.61,0,4237.42,,,,,True,2024-10-03,17,False,192.61,False
INV341,C29,P1,2024-06-04,22,192.61,0,4237.42,,,,,True,2024-07-13,19,False,192.61,False
INV341,C29,P1,2024-06-04,22,192.61,0,4237.42,,,,,True,2024-09-14,13,False,192.61,False
INV341,C29,P1,2024-06-04,22,192.61,0,4237.42,,,,,True,2024-10-19,18,False,192.61,False
INV341,C29,P1,2024-06-04,22,192.61,0,4237.42,,,,,True,2024-10-08,17,False,192.61,False
INV341,C29,P1,2024-06-04,22,192.61,0,4237.42,,,,,True,2024-06-16,18,False,192.61,False
INV342,C4,P8,2024-10-09,20,121.12,15,2059.04,121.12,15.0,2024-01-01,2025-12-31,False,2024-10-09,20,False,140.17,False
INV342,C4,P8,2024-10-09,20,121.12,15,2059.04,121.12,15.0,2024-01-01,2025-12-31,False,2024-08-11,13,False,140.17,False
INV342,C4,P8,2024-10-09,20,121.12,15,2059.04,121.12,15.0,2024-01-01,2025-12-31,False,2024-10-26,15,False,140.17,False
INV342,C4,P8,2024-10-09,20,121.12,15,2059.04,121.12,15.0,2024-01-01,2025-12-31,False,2024-06-03,23,False,140.17,False
INV342,C4,P8,2024-10-09,20,121.12,15,2059.04,121.12,15.0,2024-01-01,2025-12-31,False,2024-08-03,16,False,140.17,False
INV342,C4,P8,2024-10-09,20,121.12,15,2059.04,121.12,15.0,2024-01-01,2025-12-31,False,2024-10-19,22,False,140.17,False
INV343,C33,P9,2024-10-04,11,156.21,0,1718.31,,,,,True,2024-07-13,12,False,156.21,False
INV343,C33,P9,2024-10-04,11,156.21,0,1718.31,,,,,True,2024-10-04,18,False,156.21,False
INV343,C33,P9,2024-10-04,11,156.21,0,1718.31,,,,,True,2024-07-17,20,False,156.21,False
INV343,C33,P9,2024-10-04,11,156.21,0,1718.31,,,,,True,2024-10-25,23,False,156.21,False
INV343,C33,P9,2024-10-04,11,156.21,0,1718.31,,,,,True,2024-07-18,19,False,156.21,False
INV343,C33,P9,2024-10-04,11,156.21,0,1718.31,,,,,True,2024-06-20,20,False,156.21,False
INV343,C33,P9,2024-10-04,11,156.21,0,1718.31,,,,,True,2024-09-03,20,False,156.21,False
INV344,C37,P1,2024-10-12,23,192.61,0,4430.03,,,,,True,2024-11-10,18,False,192.61,False
INV344,C37,P1,2024-10-12,23,192.61,0,4430.03,,,,,True,2024-10-12,23,False,192.61,False
INV344,C37,P1,2024-10-12,23,192.61,0,4430.03,,,,,True,2024-11-18,17,False,192.61,False
INV344,C37,P1,2024-10-12,23,192.61,0,4430.03,,,,,True,2024-11-16,27,False,192.61,False
INV344,C37,P1,2024-10-12,23,192.61,0,4430.03,,,,,True,2024-10-14,16,False,192.61,False
INV344,C37,P1,2024-10-12,23,192.61,0,4430.03,,,,,True,2024-07-06,29,False,192.61,False
INV344,C37,P1,2024-10-12,23,192.61,0,4430.03,,,,,True,2024-07-03,22,False,192.61,False
