invoice_id,billed_amount,expected_revenue_baseline,leakage_baseline
INV725,1350.33,1360.5186,10.188600000000179
INV2265,1911.24,1921.4147833333332,10.174783333333153
INV2020,1953.64,1963.80625,10.166249999999991
INV2024,2743.44,2753.5793714285714,10.139371428571394
INV127,2876.4,2886.5390875000003,10.139087500000187
INV2304,2348.8,2358.9286,10.128600000000006
INV811,1233.04,1243.1596833333333,10.119683333333342
INV1392,1682.04,1692.1402800000003,10.100280000000339
INV1074,936.4,946.49473375,10.094733750000046
INV951,2499.36,2509.4122777777775,10.052277777777363
INV618,1501.62,1511.6648500000001,10.044850000000224
INV2435,2523.06,2533.1044,10.044400000000223
INV1533,1592.7,1602.7434666666666,10.043466666666518
INV1696,1614.8,1624.8289,10.028900000000021
INV1919,1174.2,1184.197375,9.99737499999992
INV1301,1118.4,1128.385775,9.985774999999876
INV594,645.81,655.79301875,9.983018750000042
INV532,1822.21,1832.1373166666667,9.927316666666684
INV2285,722.23,732.1331744444444,9.903174444444403
INV2859,1390.9,1400.7785857142858,9.878585714285691
INV1539,1232.91,1242.7835,9.873499999999922
INV2170,1232.91,1242.7835,9.873499999999922
INV1571,872.1,881.967811111111,9.867811111110996
INV2952,2716.6,2726.45262,9.852620000000115
INV1032,1820.01,1829.8557499999997,9.845749999999725
INV1578,3048.27,3058.1150285714284,9.84502857142843
INV1306,1887.65,1897.4613000000002,9.811300000000074
INV1716,1409.04,1418.8369200000002,9.796920000000227
INV2868,1468.0,1477.7870666666665,9.787066666666533
INV2945,1247.8,1257.5843,9.78430000000003
INV1427,1957.2,1966.9738,9.773799999999937
INV715,1467.75,1477.5213333333334,9.77133333333336
INV2,1174.2,1183.9684,9.768399999999929
INV1569,3364.08,3373.799433333333,9.7194333333332
INV2379,2825.32,2835.0018,9.68179999999984
INV157,1745.1,1754.765,9.665000000000191
INV917,2655.57,2665.2196,9.649599999999737
INV1619,3364.08,3373.7221416666666,9.642141666666703
INV62,2663.23,2672.8286636363637,9.598663636363653
INV2499,1647.23,1656.8220666666666,9.592066666666597
INV912,3355.8,3365.3330166666665,9.533016666666299
INV1972,807.4,816.9310555555556,9.531055555555668
INV1010,1394.14,1403.651725,9.511724999999842
INV2992,3466.98,3476.490742857143,9.510742857142759
INV2095,1805.06,1814.5614333333333,9.501433333333352
INV887,3364.08,3373.533725,9.45372499999985
INV2733,2030.73,2040.166375,9.436374999999998
INV1950,1394.6,1404.03035,9.43035000000009
INV991,2499.36,2508.7506555555556,9.39065555555544
INV892,3995.0,4004.3490500000003,9.349050000000261
INV2487,1688.2,1697.5453499999999,9.345349999999826
INV1075,1467.75,1477.0893700000001,9.339370000000145
INV2288,1229.85,1239.1743875,9.324387500000057
INV158,1274.16,1283.4818500000001,9.32185000000004
INV776,1321.2,1330.5199,9.319899999999961
INV330,2935.8,2945.1131333333337,9.313133333333553
INV1174,1979.23,1988.5292142857145,9.29921428571447
INV103,2010.46,2019.7385888888887,9.278588888888635
INV2660,1247.8,1257.0709333333334,9.27093333333346
INV2816,1468.0,1477.2650222222221,9.265022222222115
INV328,880.65,889.8850659999999,9.23506599999996
INV680,3058.81,3068.01924,9.209240000000136
INV1597,2095.47,2104.669316666667,9.199316666667073
INV1142,1614.8,1623.9858666666669,9.185866666666925
INV136,3466.98,3476.16104,9.181039999999939
INV1016,3466.98,3476.1332666666667,9.153266666666696
INV1763,3675.4,3684.52305,9.123049999999694
INV624,1323.8,1332.9125,9.112499999999955
INV2408,3466.98,3476.089657142857,9.109657142857031
INV88,1917.6,1926.704,9.104000000000042
INV377,2716.6,2725.6737333333335,9.073733333333621
INV2076,482.94,491.960125,9.020125000000007
INV2684,3075.6,3084.6087625,9.008762500000103
INV1903,1374.31,1383.3083142857142,8.998314285714287
INV2377,4498.25,4507.238975,8.98897500000021
INV284,1409.04,1418.024,8.983999999999924
INV1907,1266.45,1275.420475,8.970474999999851
INV274,1247.8,1256.7689,8.968900000000076
INV909,1911.24,1920.2019333333333,8.961933333333263
INV2624,1232.91,1241.85375,8.943749999999909
INV2967,1409.04,1417.97455,8.934549999999945
INV2323,2382.89,2391.824407692308,8.934407692308014
INV779,1702.57,1711.4937166666668,8.923716666666905
INV2070,2767.62,2776.5374666666667,8.917466666666769
INV894,979.26,988.17027375,8.910273749999988
INV337,821.94,830.8276685714286,8.887668571428549
INV2186,2656.2,2665.073257142857,8.873257142857256
INV1837,3466.98,3475.8522,8.872199999999793
INV2783,469.68,478.551366,8.871365999999966
INV1804,2097.0,2105.8656333333333,8.865633333333335
INV2201,4622.64,4631.49065,8.850649999999405
INV2961,1350.33,1359.17095,8.84095000000002
INV1937,3466.98,3475.8200875,8.840087500000209
INV1704,2643.89,2652.7199857142855,8.829985714285613
INV2486,4237.42,4246.239385714286,8.819385714286
INV2832,1773.65,1782.460775,8.810774999999921
INV818,3675.4,3684.210725,8.81072499999982
INV829,2186.94,2195.7420333333334,8.802033333333384
INV1339,1247.8,1256.59823,8.798230000000103
INV873,2655.57,2664.3652,8.795200000000023
INV2883,2726.61,2735.393425,8.78342500000008
INV1931,1698.88,1707.6451333333332,8.765133333333097
INV904,1817.4,1826.1572166666665,8.757216666666409
INV2412,2030.73,2039.4672,8.73720000000003
INV2381,1385.1,1393.8346636363635,8.73466363636362
INV1932,2698.95,2707.630825,8.680825000000368
INV1385,1572.02,1580.6981333333333,8.678133333333335
INV2887,3924.76,3933.4097777777774,8.649777777777217
INV2810,2374.92,2383.5697444444445,8.649744444444423
INV418,1339.6,1348.23215,8.632150000000138
INV2251,3436.62,3445.249875,8.629875000000084
INV1196,737.86,746.4552916666667,8.59529166666664
INV2270,2656.2,2664.786,8.58600000000024
INV338,1614.8,1623.3695500000001,8.569550000000163
INV2659,2376.6,2385.153625,8.553625000000011
INV1364,2382.89,2391.4282692307693,8.538269230769401
INV1542,1350.33,1358.850642857143,8.520642857143002
INV1821,1962.38,1970.8727333333334,8.492733333333263
INV444,1221.32,1229.79655,8.476550000000088
INV897,1908.4,1916.844125,8.444124999999985
INV2711,1911.24,1919.6766454545457,8.436645454545669
INV126,2123.6,2132.0365333333334,8.4365333333335
INV1348,1761.6,1770.0325444444445,8.432544444444602
INV1494,1118.6,1127.02115,8.421150000000125
INV1347,3504.25,3512.6500125000002,8.40001250000023
INV2787,2656.2,2664.5938428571426,8.393842857142772
INV2039,2017.42,2025.8035142857143,8.383514285714227
INV1784,5393.08,5401.4564,8.376400000000103
INV785,2810.88,2819.24586,8.365859999999884
INV1939,2575.44,2583.805625,8.365624999999909
INV783,1761.6,1769.9650499999998,8.365049999999883
INV2279,1468.0,1476.3625875,8.362587500000018
INV177,1394.6,1402.9600333333333,8.360033333333377
INV2210,1233.04,1241.39995,8.359950000000026
INV1724,2102.55,2110.9062599999997,8.356259999999565
INV2542,3081.76,3090.1047636363637,8.344763636363496
INV1602,2479.82,2488.162316666667,8.342316666666648
INV1603,4314.6,4322.937457142857,8.337457142856692
INV2824,1312.6,1320.9241375000001,8.324137500000234
INV505,2698.95,2707.2721,8.322100000000319
INV2469,2654.5,2662.794325,8.294324999999844
INV1176,3784.59,3792.85088,8.260879999999815
INV2006,1409.04,1417.2776125,8.237612500000068
INV2963,1885.41,1893.6395,8.229499999999916
INV446,1688.2,1696.4290700000001,8.229070000000092
INV2456,2698.95,2707.1459444444445,8.195944444444649
INV2165,2523.06,2531.2321,8.172100000000228
INV2436,2716.6,2724.7208714285716,8.120871428571718
INV1743,5964.72,5972.834485714286,8.114485714285365
INV90,1335.94,1344.0514600000001,8.11146000000008
INV640,1167.98,1176.0850636363637,8.105063636363639
INV1323,2663.23,2671.2984833333335,8.068483333333461
INV1604,2503.93,2511.951285714286,8.021285714286023
INV1849,998.07,1006.0885679999999,8.018567999999846
INV2338,1174.4,1182.40956,8.009559999999965
INV2008,1962.38,1970.3661875,7.9861874999999145
INV1406,1598.0,1605.9618285714287,7.9618285714286685
INV2618,3540.72,3548.6536,7.933600000000297
INV1059,3083.74,3091.6652125,7.925212500000271
INV2231,2787.46,2795.3740399999997,7.914039999999659
INV2918,880.8,888.71248125,7.912481250000042
INV2056,1688.2,1696.111325,7.9113250000000335
INV2547,2661.19,2669.0928375,7.902837499999805
INV1906,3058.81,3066.7072166666667,7.897216666666736
INV2429,3104.36,3112.2519857142856,7.891985714285511
INV2329,2229.78,2237.6522800000002,7.872280000000046
INV2700,1398.0,1405.845025,7.845025000000078
INV546,1537.8,1545.6392,7.839200000000119
INV698,3215.4,3223.227475,7.8274750000000495
INV184,1027.6,1035.42455,7.824550000000045
INV2743,3302.89,3310.7127888888895,7.8227888888895905
INV1977,1364.18,1371.99552,7.815519999999879
INV1754,1688.2,1696.00825,7.808250000000044
INV2252,2190.1,2197.9069250000002,7.806925000000319
INV2528,3036.2,3043.9936125,7.793612500000108
INV1592,2643.89,2651.6811285714284,7.791128571428544
INV573,3036.2,3043.9880000000003,7.788000000000466
INV2770,4430.03,4437.817041666666,7.787041666666482
INV1267,954.2,961.97358,7.773579999999924
INV727,1962.38,1970.1446700000001,7.764670000000024
INV2479,821.94,829.6677599999999,7.727759999999876
INV205,1468.0,1475.7138857142857,7.713885714285652
INV929,1864.28,1871.9924333333333,7.712433333333365
INV2698,2655.57,2663.2722,7.702199999999721
INV359,1966.97,1974.650925,7.680924999999888
INV1266,1962.38,1970.03476,7.6547599999998965
INV2779,2523.06,2530.713025,7.653025000000071
INV419,3784.59,3792.24007,7.650069999999687
INV407,2503.93,2511.57835,7.648349999999937
INV1606,1398.0,1405.6478125,7.6478125000001
INV1974,3495.0,3502.6450142857148,7.645014285714751
INV560,3364.08,3371.7151384615386,7.635138461538645
INV2521,2335.96,2343.569985714286,7.609985714285813
INV1510,3215.4,3222.9986000000004,7.5986000000002605
INV2261,1274.16,1281.7292,7.56919999999991
INV1889,2516.4,2523.9600333333333,7.560033333333195
INV752,3905.25,3912.773457142857,7.5234571428568415
INV952,2499.36,2506.8831250000003,7.523125000000164
INV2122,1468.0,1475.5127625,7.512762500000008
INV2631,1101.0,1108.48734,7.487339999999904
INV2891,1962.38,1969.8611799999999,7.4811799999997675
INV982,899.65,907.1289675,7.478967500000067
INV765,1711.22,1718.69344,7.473439999999982
INV1719,2275.4,2282.873411111111,7.473411111111091
INV1565,2229.78,2237.237225,7.457224999999653
INV1938,3036.2,3043.6550199999997,7.455019999999877
INV837,1614.8,1622.251275,7.451275000000123
INV2872,2943.57,2951.0084166666666,7.438416666666399
INV63,765.88,773.262628,7.382627999999954
INV1630,1614.8,1622.1710249999999,7.371024999999918
INV801,1083.34,1090.6877,7.347700000000032
INV2105,3592.83,3600.169842857143,7.3398428571431396
INV2644,3515.6,3522.93435,7.334350000000086
INV80,3223.91,3231.24065,7.3306500000003325
INV1885,2656.2,2663.500775,7.300775000000158
INV198,2663.23,2670.514325,7.284325000000081
INV2804,1232.91,1240.19208,7.282079999999951
INV1678,2740.2,2747.444125,7.244125000000167
INV2710,1027.6,1034.80638,7.206380000000081
INV1712,2655.57,2662.7743142857144,7.20431428571419
INV2764,3591.8,3598.992142857143,7.192142857142699
INV95,1688.2,1695.3907555555554,7.19075555555537
INV1054,2555.1,2562.28419,7.184189999999944
INV508,998.07,1005.24605625,7.176056249999988
INV1328,1761.6,1768.7649333333334,7.164933333333465
INV1744,2343.15,2350.3024833333334,7.152483333333294
INV1115,836.25,843.3958083333333,7.145808333333321
INV2874,1688.2,1695.3433555555555,7.143355555555445
INV1305,2967.99,2975.12102,7.131020000000262
INV1064,2663.23,2670.3596444444447,7.129644444444693
INV302,1307.1,1314.2281714285714,7.128171428571477
INV1417,1174.2,1181.3199833333333,7.119983333333266
INV886,3215.4,3222.518025,7.118024999999761
INV156,1864.28,1871.39455,7.114550000000008
INV182,2663.23,2670.34105,7.1110499999999774
INV1373,3083.74,3090.8284125,7.088412500000231
INV2226,3036.2,3043.2507899999996,7.050789999999779
INV1794,2097.0,2104.030825,7.0308249999998225
INV836,1908.4,1915.4064090909092,7.006409090909074
INV1294,3238.74,3245.7339833333335,6.993983333333745
INV922,2523.06,2530.0406166666667,6.9806166666667195
INV238,2376.6,2383.571375,6.97137500000008
INV1805,2516.4,2523.360325,6.960325000000012
INV190,1027.6,1034.5539666666666,6.953966666666702
INV91,1405.89,1412.8271142857143,6.937114285714188
INV986,1386.23,1393.1595142857143,6.929514285714276
INV2200,1023.44,1030.3685363636364,6.92853636363634
INV51,2186.94,2193.8574,6.917399999999816
INV1043,1514.46,1521.36985,6.909850000000006
INV712,2097.0,2103.9032375,6.903237500000159
INV2321,1957.2,1964.0844,6.884399999999914
INV2163,1688.2,1695.05892,6.858919999999898
INV843,951.44,958.2983771428571,6.85837714285708
INV1912,1134.32,1141.1436666666666,6.823666666666668
INV1349,3914.4,3921.1861999999996,6.786199999999553
INV2370,2236.8,2243.577566666667,6.777566666666644
INV2894,1247.8,1254.5478375,6.74783750000006
INV2694,2935.8,2942.5141333333336,6.714133333333393
INV322,1201.14,1207.83868,6.6986799999999675
INV34,3081.76,3088.4551,6.695099999999911
INV388,4237.42,4244.090740000001,6.670740000000478
INV235,3086.64,3093.302728571429,6.662728571428943
INV2889,2889.15,2895.789541666667,6.639541666666901
INV2986,528.39,535.0257375,6.635737500000005
INV2738,3515.6,3522.23052,6.6305200000001605
INV20,2811.78,2818.405657142857,6.625657142856653
INV1610,1540.88,1547.4976125,6.61761249999995
INV2010,880.8,887.4174399999999,6.617439999999988
INV593,880.8,887.4114139999999,6.611413999999968
INV460,978.6,985.1790399999999,6.57903999999985
INV2045,3066.15,3072.723175,6.573174999999992
INV1557,4054.2,4060.7728375,6.5728375000003325
INV599,536.08,542.6512309090908,6.5712309090907866
INV1020,1981.8,1988.36295,6.562950000000001
INV1148,2967.99,2974.5381333333335,6.548133333333681
INV690,660.6,667.1471816666667,6.547181666666688
INV438,1908.4,1914.9402714285716,6.5402714285714865
INV820,2716.6,2723.1291857142855,6.5291857142856315
INV1799,4138.39,4144.918600000001,6.5286000000005515
INV1710,1027.6,1034.118925,6.518925000000081
INV1593,438.61,445.12498636363637,6.514986363636353
INV287,1370.04,1376.5246833333333,6.484683333333351
INV2389,2655.57,2662.04594,6.4759399999998095
INV2443,3466.98,3473.437590909091,6.457590909090868
INV2786,2523.06,2529.516675,6.456674999999905
INV1971,3196.0,3202.45429,6.454290000000128
INV646,4678.18,4684.6298625,6.449862499999654
INV2867,1247.8,1254.2366625,6.436662500000011
INV1263,4375.44,4381.874175,6.434175000000323
INV321,3081.76,3088.1333999999997,6.373399999999492
INV1550,3238.74,3245.1090666666664,6.36906666666664
INV1832,1409.04,1415.3990166666667,6.359016666666776
INV1277,1321.2,1327.555425,6.355424999999968
INV1185,2776.03,2782.3625428571427,6.332542857142471
INV855,2382.89,2389.218691666667,6.328691666667055
INV545,1908.4,1914.72065,6.320649999999887
INV2319,1185.42,1191.73685,6.316849999999931
INV2864,1619.37,1625.661957142857,6.2919571428572
INV1921,1394.6,1400.8896125,6.289612500000203
INV1037,2097.0,2103.2869142857144,6.286914285714374
INV1785,1750.14,1756.4234125,6.28341249999994
INV1288,3024.28,3030.54825,6.268249999999625
INV1886,2503.93,2510.1808333333333,6.250833333333503
INV1760,1822.21,1828.4339666666665,6.223966666666456
INV1067,2123.6,2129.8208142857143,6.2208142857143685
INV2529,1093.47,1099.68665,6.216650000000072
INV260,3291.58,3297.773066666666,6.193066666666255
INV1513,1911.24,1917.4255249999999,6.1855249999998705
INV955,2935.8,2941.9835555555555,6.183555555555358
INV1958,1350.33,1356.4819874999998,6.151987499999905
INV479,2236.8,2242.9449,6.1448999999997795
INV1523,954.2,960.3315342857143,6.131534285714224
INV2795,930.3,936.43012875,6.13012875000004
INV1013,998.07,1004.2001124999999,6.130112499999882
INV400,3196.0,3202.12924,6.129240000000209
INV686,998.07,1004.18116,6.111159999999927
INV59,2663.23,2669.3402875,6.11028750000014
INV135,2716.6,2722.7064875,6.106487500000185
INV2876,658.97,665.0701585714286,6.100158571428551
INV529,2716.6,2722.6987714285715,6.098771428571581
INV847,1822.21,1828.3056600000002,6.09566000000018
INV70,3659.59,3665.68395,6.09394999999995
INV2508,768.22,774.2927159999999,6.0727159999999
INV2705,2236.8,2242.8617,6.061699999999746
INV835,2123.6,2129.6541666666667,6.054166666666788
INV996,3659.59,3665.626825,6.036824999999681
INV1154,3036.2,3042.2299333333335,6.029933333333702
INV1505,1541.4,1547.421442857143,6.021442857142802
INV386,3591.8,3597.81,6.0099999999997635
INV452,2378.23,2384.2383125,6.008312500000102
INV315,1957.2,1963.2036153846154,6.003615384615387
INV1212,3805.47,3811.4709777777775,6.0009777777777344
INV1126,2097.07,2103.0705333333335,6.000533333333351
INV1201,2128.6,2134.5783714285717,5.978371428571791
INV319,3805.47,3811.4399777777776,5.969977777777785
INV1556,2066.29,2072.2460125,5.956012499999815
INV2149,1562.1,1568.054157142857,5.954157142857184
INV25,1247.8,1253.730275,5.930274999999938
INV1435,1822.21,1828.09503,5.885029999999915
INV2067,3495.0,3500.8835,5.883499999999913
INV1308,4622.64,4628.480688888889,5.840688888888508
INV2833,1321.2,1327.0267,5.826699999999846
INV2916,2878.74,2884.5581,5.818100000000413
INV1371,2446.63,2452.4293,5.7992999999996755
INV2353,819.42,825.216373,5.796373000000017
INV711,1468.0,1473.7823333333333,5.782333333333327
INV310,1468.0,1473.7798555555555,5.779855555555514
INV984,3196.0,3201.7584875,5.758487499999774
INV2763,3124.2,3129.956366666667,5.756366666666963
INV1273,4237.42,4243.167420000001,5.747420000000602
INV1633,1027.6,1033.3363827272726,5.736382727272712
INV2145,2097.0,2102.719525,5.719524999999976
INV512,660.6,666.3188757142857,5.718875714285673
INV2847,1979.23,1984.943325,5.713324999999941
INV2987,2876.4,2882.1000181818185,5.70001818181845
INV635,4054.2,4059.8894,5.689400000000205
INV2097,2663.23,2668.891984615385,5.661984615384881
INV1152,2376.6,2382.2578923076926,5.657892307692691
INV627,3185.4,3191.038342857143,5.638342857143016
INV441,1468.0,1473.63785,5.637850000000071
INV2223,2663.23,2668.858525,5.6285250000000815
INV2458,1027.6,1033.2224333333334,5.622433333333447
INV708,3515.6,3521.2179272727276,5.617927272727684
INV842,4125.97,4131.586328571429,5.616328571428312
INV1342,3905.25,3910.85586,5.605860000000121
INV2382,2879.87,2885.4698333333336,5.599833333333663
INV1686,1350.33,1355.9133,5.583300000000008
INV1369,2165.18,2170.7481666666663,5.568166666666457
INV509,2165.18,2170.7481666666663,5.568166666666457
INV2403,3124.2,3129.7634714285714,5.5634714285715745
INV1706,1761.6,1767.14725,5.547250000000076
INV2884,1174.2,1179.747,5.5470000000000255
INV2598,1468.0,1473.5432666666666,5.543266666666568
INV453,3196.0,3201.53386,5.533860000000004
INV2434,2943.57,2949.1013625,5.5313624999998865
INV2445,2935.8,2941.3053,5.5052999999998065
INV684,2270.37,2275.872933333333,5.502933333333203
INV563,1537.8,1543.3011222222221,5.501122222222193
INV84,1688.2,1693.6677285714286,5.467728571428552
INV661,1314.24,1319.6928125,5.452812499999936
INV1165,2128.6,2134.0503714285715,5.450371428571543
INV1988,2523.06,2528.4965125,5.436512499999935
INV645,2548.17,2553.6050833333334,5.435083333333296
INV2402,2374.33,2379.7580375,5.428037499999846
INV2798,2150.87,2156.285111111111,5.415111111110946
INV2289,2657.14,2662.5520714285713,5.41207142857138
INV2190,3083.74,3089.143975,5.403975000000173
INV1529,3504.25,3509.6535875,5.403587499999958
INV2935,4474.4,4479.802371428572,5.4023714285722235
INV1811,2555.92,2561.3147285714285,5.394728571428459
INV180,5937.69,5943.078799999999,5.388799999999719
INV2970,3835.2,3840.5859299999997,5.385929999999917
INV652,1688.2,1693.5792999999999,5.37929999999983
INV945,2656.2,2661.5517571428572,5.351757142857423
INV1413,528.39,533.7077766666666,5.317776666666646
INV1765,1688.2,1693.4824285714285,5.282428571428454
INV2714,1698.88,1704.1616000000001,5.281600000000026
INV2178,3592.83,3598.081775,5.25177500000018
INV2333,513.8,519.0433883333333,5.243388333333314
INV1762,2867.83,2873.0710444444444,5.241044444444469
INV1726,2376.6,2381.8305230769233,5.230523076923419
INV1976,3515.6,3520.8272,5.227200000000266
INV249,2376.6,2381.8221555555556,5.222155555555673
INV2055,4044.81,4050.0296714285714,5.219671428571473
INV269,2335.96,2341.17304,5.213040000000092
INV349,3436.62,3441.7880571428573,5.1680571428573785
INV2262,1761.6,1766.7665333333334,5.166533333333518
INV327,3513.02,3518.17485,5.154849999999897
INV2267,743.26,748.3938442857142,5.13384428571419
INV142,2803.4,2808.53285,5.132849999999962
INV1722,1981.8,1986.9319999999998,5.1319999999998345
INV1688,1321.2,1326.3126625,5.112662499999942
INV415,1323.54,1328.6417833333335,5.101783333333515
INV1238,3027.54,3032.6235600000005,5.083560000000489
INV2517,2716.6,2721.68348,5.083480000000236
INV2166,4237.42,4242.497828571429,5.077828571428654
INV1033,2700.45,2705.5259285714283,5.075928571428449
INV305,1957.2,1962.2684,5.068399999999883
INV1063,1364.31,1369.3771375000001,5.067137500000172
INV1795,2757.91,2762.9566624999998,5.046662499999911
INV2587,1822.21,1827.2545300000002,5.0445300000001225
INV2919,4237.42,4242.463657142857,5.043657142857228
INV164,3081.76,3086.802209090909,5.042209090908727
INV1289,970.79,975.8309325,5.0409325000000536
INV435,3659.59,3664.622933333333,5.032933333332949
INV1489,2663.23,2668.2567909090913,5.026790909091233
INV641,2655.57,2660.5950000000003,5.025000000000091
INV2044,2348.8,2353.8168222222225,5.016822222222345
INV2668,3364.08,3369.0946125,5.014612500000112
INV2004,3081.76,3086.7724142857146,5.012414285714385
INV705,3124.2,3129.2048285714286,5.004828571428789
INV1253,2242.72,2247.72425,5.004250000000411
INV1187,2663.23,2668.234175,5.004175000000032
INV100,880.65,885.6535128571428,5.003512857142823
INV339,1761.6,1766.5909,4.9909000000000106
INV124,1688.2,1693.1815857142858,4.981585714285757
INV2473,3175.36,3180.331077777778,4.971077777777737
INV298,3215.4,3220.3704125,4.9704124999998385
INV2212,2556.8,2561.769475,4.969474999999875
INV1551,1805.06,1810.020785714286,4.960785714285976
INV1170,2186.94,2191.90046,4.9604599999997845
INV2797,2382.89,2387.8260416666667,4.936041666666824
INV2559,2382.89,2387.811941666667,4.921941666666953
INV2575,2716.6,2721.520875,4.920875000000251
INV2751,3924.76,3929.6714,4.911399999999958
INV585,3835.2,3840.0901500000004,4.890150000000631
INV447,1962.38,1967.26848,4.888479999999845
INV2632,1761.6,1766.4883416666664,4.88834166666652
INV1737,4217.67,4222.53294,4.8629399999999805
INV2951,2397.0,2401.8604,4.860400000000027
INV1535,1805.06,1809.919811111111,4.859811111110957
INV679,2698.95,2703.8054875,4.855487499999981
INV830,690.38,695.2350733333333,4.85507333333328
INV195,3495.0,3499.800914285714,4.800914285714043
INV882,1468.0,1472.7991666666667,4.799166666666679
INV2011,866.8,871.5829857142857,4.782985714285701
INV1562,3852.2,3856.9678,4.767800000000079
INV682,3083.74,3088.4737083333334,4.733708333333652
INV2993,1614.8,1619.5239714285715,4.723971428571531
INV2208,1911.24,1915.9604444444444,4.720444444444411
INV1778,934.63,939.3497000000001,4.719700000000103
INV528,1077.09,1081.8033125,4.713312500000029
INV470,3418.67,3423.371875,4.701874999999745
INV30,2876.4,2881.094281818182,4.694281818181935
INV746,1247.8,1252.48675,4.686750000000075
INV1868,2639.2,2643.8835,4.683500000000095
INV1239,2663.23,2667.9081444444446,4.67814444444457
INV638,1247.8,1252.4769999999999,4.676999999999907
INV2599,1247.8,1252.4734999999998,4.673499999999876
INV1260,728.31,732.9799875,4.6699875000000475
INV971,1247.8,1252.46778,4.667779999999993
INV921,1219.5,1224.1662875,4.666287499999953
INV1652,1875.15,1879.8088125,4.65881249999984
INV2385,807.4,812.047354,4.647354000000064
INV1997,3924.76,3929.404125,4.6441249999998035
INV2089,1917.6,1922.23888,4.638880000000199
INV2601,3223.91,3228.5427125,4.6327125000002525
INV1439,3223.91,3228.5374375,4.627437500000269
INV112,2663.23,2667.8528923076924,4.622892307692382
INV2369,5757.76,5762.380825,4.620824999999968
INV1711,2013.75,2018.3591875,4.609187499999962
INV2752,1296.94,1301.5441125,4.604112499999928
INV1447,937.26,941.86255,4.602550000000065
INV2150,2337.11,2341.705316666667,4.595316666666804
INV2400,2752.41,2756.998066666667,4.588066666667146
INV2015,968.02,972.6077425,4.58774249999999
INV2275,1321.2,1325.7657333333332,4.565733333333128
INV107,3466.98,3471.544890909091,4.564890909090991
INV2425,974.7,979.2583363636364,4.558336363636386
INV1199,1409.04,1413.5827714285715,4.542771428571541
INV1066,1761.6,1766.136425,4.536425000000008
INV2494,1614.8,1619.32585,4.525849999999991
INV2048,1614.8,1619.32585,4.525849999999991
INV965,1027.6,1032.121925,4.52192500000001
INV2324,1098.6,1103.1188625,4.518862500000068
INV2154,2102.55,2107.06482,4.514819999999872
INV394,1394.6,1399.100475,4.500475000000051
INV1208,1039.36,1043.8539437499999,4.493943749999971
INV1733,5200.47,5204.963942857143,4.493942857142429
INV250,2118.71,2123.194814285714,4.484814285714037
INV257,513.8,518.2718525,4.471852500000068
INV199,880.8,885.2708771428572,4.470877142857262
INV760,2523.06,2527.5036,4.44360000000006
INV1186,1321.2,1325.6131636363637,4.413163636363606
INV2269,1321.2,1325.6131636363637,4.413163636363606
INV186,2236.8,2241.2099875,4.4099874999997155
INV1360,372.82,377.20548,4.38548000000003
INV381,1157.04,1161.41605,4.3760500000000775
INV2570,645.81,650.1706616666665,4.360661666666601
INV1674,3418.67,3423.0265375,4.356537499999831
INV354,1247.8,1252.1532333333334,4.353233333333492
INV246,2055.2,2059.548142857143,4.3481428571431024
INV2281,2236.8,2241.140825,4.340824999999768
INV2116,1761.6,1765.93272,4.3327200000001085
INV2238,2376.6,2380.9228,4.322799999999916
INV194,2503.93,2508.2493777777777,4.319377777777845
INV1841,1541.4,1545.6662833333332,4.266283333333149
INV2675,1702.59,1706.84435,4.254350000000159
INV1049,1257.36,1261.6142333333332,4.254233333333332
INV1094,1467.75,1472.0028599999998,4.252859999999828
INV2767,3124.2,3128.4423666666667,4.24236666666684
INV764,1042.2,1046.4165857142857,4.216585714285657
INV1782,1761.6,1765.7685875,4.168587500000058
INV2502,2229.78,2233.942442857143,4.162442857142651
INV2341,1468.0,1472.1573500000002,4.157350000000179
INV376,3124.2,3128.3466,4.146600000000035
INV222,2153.97,2158.101725,4.131725000000188
INV2901,880.8,884.9271571428571,4.127157142857186
INV1374,954.2,958.3006388888889,4.100638888888852
INV683,1757.8,1761.8963142857142,4.096314285714243
INV86,3905.25,3909.341571428571,4.091571428571115
INV2012,3215.4,3219.4791875,4.079187499999989
INV539,1602.95,1607.027688888889,4.077688888889043
INV1703,3774.6,3778.6769400000003,4.076940000000377
INV694,1321.2,1325.261,4.060999999999922
INV1670,2516.4,2520.445275,4.045274999999947
INV1935,993.74,997.7841374999999,4.04413749999992
INV2217,3644.42,3648.4479499999998,4.0279499999996915
INV1468,2123.6,2127.6264666666666,4.026466666666693
INV2831,2030.73,2034.75492,4.024920000000066
INV2069,2935.74,2939.7549333333336,4.014933333333829
INV2164,1800.4,1804.4048285714284,4.004828571428334
INV1426,2137.27,2141.2564666666667,3.986466666666729
INV2633,1614.8,1618.756477777778,3.956477777777991
INV1672,2656.2,2660.143216666667,3.9432166666670128
INV732,2716.6,2720.5405285714287,3.9405285714287857
INV37,2811.78,2815.7015,3.9214999999999236
INV523,4044.81,4048.7080714285717,3.8980714285717113
INV2130,2935.74,2939.6299333333336,3.889933333333829
INV1030,3124.2,3128.067116666667,3.8671166666672434
INV626,1368.43,1372.2933444444445,3.863344444444465
INV1934,2123.6,2127.4582142857143,3.858214285714439
INV2050,1957.2,1961.0530833333332,3.8530833333331884
INV582,3852.2,3856.0507428571427,3.8507428571429045
