invoice_id,anomaly_score,is_anomaly,anomaly_rank
INV2337,0.04762867627322953,0,5024
INV1114,0.04763503409472436,0,5025
INV2973,0.04763820284371423,0,5026
INV764,0.047638811387315405,0,5027
INV1658,0.0476520517341088,0,5028
INV1658,0.0476520517341088,0,5029
INV288,0.047656811718213676,0,5030
INV514,0.04765775547973694,0,5031
INV514,0.04765775547973694,0,5032
INV44,0.04767514482496216,0,5033
INV793,0.047678433012501964,0,5034
INV1080,0.04768760042460862,0,5035
INV1080,0.04768760042460862,0,5036
INV1080,0.04768760042460862,0,5037
INV1722,0.04769930360587327,0,5038
INV1910,0.04771047977826026,0,5039
INV2473,0.04771459642036291,0,5040
INV2473,0.04771459642036291,0,5041
INV1960,0.0477202774859079,0,5042
INV88,0.04772658005896857,0,5043
INV1543,0.04772663052804049,0,5044
INV1574,0.047730979427963005,0,5045
INV684,0.04776548533867675,0,5046
INV2178,0.04776720187099537,0,5047
INV425,0.04777172963907206,0,5048
INV999,0.047786786604621545,0,5049
INV549,0.047786972311332776,0,5050
INV1847,0.04778869626542337,0,5051
INV1847,0.04778869626542337,0,5052
INV953,0.04778876835223156,0,5053
INV2717,0.04779208648112976,0,5054
INV234,0.04779280565020627,0,5055
INV1214,0.047796745500787385,0,5056
INV1876,0.047804692811187266,0,5057
INV1463,0.047808927717021055,0,5058
INV2889,0.04780997125677,0,5059
INV2889,0.04780997125677,0,5060
INV1627,0.04781096838158039,0,5061
INV1041,0.04781223671615731,0,5062
INV1058,0.04782575597921912,0,5063
INV2965,0.04782688359290954,0,5064
INV2137,0.04783916980645608,0,5065
INV426,0.04783996616820996,0,5066
INV2271,0.04784639204819463,0,5067
INV347,0.04785528202603917,0,5068
INV347,0.04785528202603917,0,5069
INV1904,0.04788454120118135,0,5070
INV379,0.047913944045480106,0,5071
INV1286,0.04792011098650362,0,5072
INV1286,0.04792011098650362,0,5073
INV1658,0.0479214774321175,0,5074
INV1798,0.047927108877524605,0,5075
INV2464,0.04792766137058402,0,5076
INV2464,0.04792766137058402,0,5077
INV594,0.04793710541371654,0,5078
INV1504,0.04794621122151166,0,5079
INV1227,0.047946362794196506,0,5080
INV1227,0.047946362794196506,0,5081
INV1716,0.04794885721925768,0,5082
INV1192,0.04795287675166604,0,5083
INV2334,0.04795805204013681,0,5084
INV2334,0.04795805204013681,0,5085
INV699,0.04796348232396763,0,5086
INV708,0.047988156001218196,0,5087
INV1457,0.04800259885111169,0,5088
INV793,0.04802006712233797,0,5089
INV793,0.04802006712233797,0,5090
INV1172,0.0480233089527109,0,5091
INV1356,0.048026993752692704,0,5092
INV1356,0.048026993752692704,0,5093
INV347,0.04804332347928708,0,5094
INV1134,0.04806176282590502,0,5095
INV1134,0.04806176282590502,0,5096
INV1134,0.04806176282590502,0,5097
INV1882,0.048065562121582195,0,5098
INV1882,0.048065562121582195,0,5099
INV1646,0.04807123209677178,0,5100
INV1587,0.04808516534038565,0,5101
INV949,0.04809176491453071,0,5102
INV2314,0.04809222318610862,0,5103
INV1825,0.04809926742772186,0,5104
INV1447,0.04809957548538113,0,5105
INV816,0.04812455595955567,0,5106
INV816,0.04812455595955567,0,5107
INV215,0.04813186968252392,0,5108
INV1100,0.04814834314540639,0,5109
INV2022,0.04815216693641833,0,5110
INV250,0.048156791419134204,0,5111
INV2137,0.048174209838320436,0,5112
INV474,0.04817462970324382,0,5113
INV474,0.04817462970324382,0,5114
INV1215,0.04818028916386807,0,5115
INV1215,0.04818028916386807,0,5116
INV1215,0.04818028916386807,0,5117
INV2801,0.04818054056608667,0,5118
INV1409,0.048180892425085275,0,5119
INV621,0.04822143305213067,0,5120
INV1927,0.04823149922347536,0,5121
INV2132,0.048237810259132985,0,5122
INV2523,0.04825956609134008,0,5123
INV1582,0.04826017029946239,0,5124
INV2895,0.04827301426663999,0,5125
INV345,0.04827398626890034,0,5126
INV2894,0.048277007735022526,0,5127
INV31,0.048278675548147576,0,5128
INV2702,0.04828091562494896,0,5129
INV1371,0.04828820138627865,0,5130
INV275,0.04828898022036088,0,5131
INV745,0.04829694109697047,0,5132
INV2293,0.048311668600656055,0,5133
INV635,0.04831602170597071,0,5134
INV2327,0.048320771661478634,0,5135
INV1573,0.048322241345004624,0,5136
INV1573,0.048322241345004624,0,5137
INV484,0.0483283037293567,0,5138
INV848,0.04832990178419494,0,5139
INV73,0.04834219210141988,0,5140
INV2898,0.04836188715613121,0,5141
INV1667,0.04836779658781898,0,5142
INV1797,0.048369516400910695,0,5143
INV1797,0.048369516400910695,0,5144
INV113,0.04837561403964186,0,5145
INV1974,0.04838228755071661,0,5146
INV2965,0.0483952687621072,0,5147
INV1281,0.04841679253678721,0,5148
INV630,0.04843421774080825,0,5149
INV630,0.04843421774080825,0,5150
INV2643,0.04844425891336479,0,5151
INV2177,0.04844773278260672,0,5152
INV2177,0.04844773278260672,0,5153
INV33,0.04845987491653059,0,5154
INV630,0.04846990327263656,0,5155
INV1842,0.04848437814275075,0,5156
INV2532,0.048488468520978545,0,5157
INV1267,0.04850438089996001,0,5158
INV518,0.04850581109189023,0,5159
INV283,0.04851625415569194,0,5160
INV2219,0.04852563275183819,0,5161
INV1929,0.048530062225379256,0,5162
INV766,0.048548385348482936,0,5163
INV766,0.048548385348482936,0,5164
INV1174,0.04855131077944952,0,5165
INV1174,0.04855131077944952,0,5166
INV765,0.04855674359191808,0,5167
INV1032,0.04856138355463668,0,5168
INV444,0.048567353622932186,0,5169
INV419,0.048571911482286234,0,5170
INV810,0.048576555074060224,0,5171
INV2660,0.04858506434716359,0,5172
INV2011,0.048598467024208,0,5173
INV1647,0.0486098479852205,0,5174
INV2516,0.04861558565699575,0,5175
INV2516,0.04861558565699575,0,5176
INV2898,0.048629839764881555,0,5177
INV1232,0.04867184304720318,0,5178
INV2702,0.04867907833328189,0,5179
INV2208,0.048684279916914375,0,5180
INV107,0.048686775665313986,0,5181
INV1496,0.048690503526463424,0,5182
INV1496,0.048690503526463424,0,5183
INV2151,0.04869232925176681,0,5184
INV2447,0.048738547907646645,0,5185
INV2333,0.0487420238873828,0,5186
INV1075,0.04877287281831788,0,5187
INV1541,0.04877969375444524,0,5188
INV2114,0.04878423591520942,0,5189
INV2114,0.04878423591520942,0,5190
INV1423,0.048785688518041326,0,5191
INV826,0.04880257510170238,0,5192
INV2988,0.048807282635184523,0,5193
INV2922,0.048812340358393214,0,5194
INV515,0.04881514446051727,0,5195
INV1504,0.04881835294372383,0,5196
INV2451,0.048834485629639324,0,5197
INV1191,0.04883569375343222,0,5198
INV2159,0.04886754537828342,0,5199
INV766,0.04887806703849207,0,5200
INV1574,0.048881664713071094,0,5201
INV2729,0.04888220195858051,0,5202
INV1557,0.04888262918768693,0,5203
INV2473,0.04888572964166793,0,5204
INV2063,0.048888527485194566,0,5205
INV331,0.04888967442446235,0,5206
INV1857,0.04889436471870423,0,5207
INV1857,0.04889436471870423,0,5208
INV1857,0.04889436471870423,0,5209
INV1857,0.04889436471870423,0,5210
INV48,0.048911034795112496,0,5211
INV213,0.04891153207102583,0,5212
INV858,0.04891190986730021,0,5213
INV858,0.04891190986730021,0,5214
INV2427,0.048943444382275936,0,5215
INV322,0.04896016429573424,0,5216
INV763,0.04896388349784331,0,5217
INV2450,0.04896469392385727,0,5218
INV2850,0.048980881617664784,0,5219
INV1126,0.0490008595015019,0,5220
INV1126,0.0490008595015019,0,5221
INV1126,0.0490008595015019,0,5222
INV864,0.04900549102539986,0,5223
INV1153,0.04901050112484184,0,5224
INV2141,0.049020347640740036,0,5225
INV2177,0.04902272490442494,0,5226
INV206,0.049038206835961384,0,5227
INV2275,0.04904442774541373,0,5228
INV1586,0.04904512757599522,0,5229
INV2744,0.04906857842405421,0,5230
INV802,0.049069529119754485,0,5231
INV2707,0.04907450127960511,0,5232
INV1440,0.049077485531010434,0,5233
INV1463,0.04908067622002377,0,5234
INV2716,0.04908268041218555,0,5235
INV1880,0.04909333916837766,0,5236
INV1569,0.049102712040496654,0,5237
INV83,0.04912720265909565,0,5238
INV2114,0.04914443248360856,0,5239
INV1088,0.049145233799997246,0,5240
INV1916,0.04916522962392078,0,5241
INV707,0.0491687518362206,0,5242
INV150,0.04918870348938176,0,5243
INV953,0.04920046340124362,0,5244
INV2324,0.04921508640724814,0,5245
INV2900,0.049218444435134456,0,5246
INV1810,0.04922251161181812,0,5247
INV1810,0.04922251161181812,0,5248
INV2283,0.04922944038741228,0,5249
INV1416,0.049241015970280966,0,5250
INV1845,0.04924123568514649,0,5251
INV1845,0.04924123568514649,0,5252
INV1999,0.049246026820912836,0,5253
INV1463,0.04925268717214282,0,5254
INV2746,0.04926205487681634,0,5255
INV2746,0.04926205487681634,0,5256
INV2746,0.04926205487681634,0,5257
INV515,0.04926950034594646,0,5258
INV1371,0.04927858014968467,0,5259
INV2955,0.04927954547991442,0,5260
INV936,0.04929627651137125,0,5261
INV936,0.04929627651137125,0,5262
INV1688,0.04929960541035738,0,5263
INV2170,0.04930305884065678,0,5264
INV178,0.04931154673852178,0,5265
INV1522,0.04932250967799834,0,5266
INV2850,0.04932917536037951,0,5267
INV2421,0.049332168950934285,0,5268
INV1545,0.04934819282963898,0,5269
INV2206,0.049355790913113595,0,5270
INV98,0.0493589964312936,0,5271
INV1728,0.04936727315405853,0,5272
INV1728,0.04936727315405853,0,5273
INV2398,0.04937144668322946,0,5274
INV772,0.04937254512111755,0,5275
INV2878,0.04937923658511878,0,5276
INV2878,0.04937923658511878,0,5277
INV2878,0.04937923658511878,0,5278
INV388,0.049383888144023946,0,5279
INV15,0.04938532393317774,0,5280
INV2035,0.04942766500517082,0,5281
INV362,0.04942864844057859,0,5282
INV2070,0.04943144911677244,0,5283
INV2070,0.04943144911677244,0,5284
INV2326,0.04943186197237759,0,5285
INV976,0.049434706908992765,0,5286
INV976,0.049434706908992765,0,5287
INV2368,0.04944738772086632,0,5288
INV1075,0.04944913408323548,0,5289
INV628,0.04947160316758337,0,5290
INV636,0.04947197137729564,0,5291
INV636,0.04947197137729564,0,5292
INV2083,0.04947698906776066,0,5293
INV344,0.049480894542137,0,5294
INV545,0.04949053598278119,0,5295
INV1389,0.049491163455588905,0,5296
INV1610,0.04949134808553979,0,5297
INV821,0.049499125039407565,0,5298
INV547,0.04951985422955929,0,5299
INV379,0.04952755800219555,0,5300
INV1695,0.04952820800635227,0,5301
INV425,0.049528367964068676,0,5302
INV885,0.04955809954806645,0,5303
INV953,0.049561611488233126,0,5304
INV1354,0.049600644692716744,0,5305
INV2332,0.049602970512181876,0,5306
INV2332,0.049602970512181876,0,5307
INV2332,0.049602970512181876,0,5308
INV867,0.04963663713472943,0,5309
INV584,0.04964125431426292,0,5310
INV853,0.049642805649365185,0,5311
INV963,0.04964679319226206,0,5312
INV963,0.04964679319226206,0,5313
INV1523,0.0496535714251074,0,5314
INV1523,0.0496535714251074,0,5315
INV1602,0.049655524561070474,0,5316
INV1590,0.04967226979841666,0,5317
INV1845,0.04967943319291168,0,5318
INV1673,0.04969122831626471,0,5319
INV1673,0.04969122831626471,0,5320
INV423,0.04969784718701986,0,5321
INV423,0.04969784718701986,0,5322
INV44,0.049706379329773176,0,5323
INV1990,0.04970767417609723,0,5324
INV734,0.049715645781507445,0,5325
INV2141,0.04972208328098149,0,5326
INV629,0.04972625097733774,0,5327
INV584,0.04973853270452855,0,5328
INV584,0.04973853270452855,0,5329
INV1426,0.04975353758095247,0,5330
INV307,0.04976322157229207,0,5331
INV1892,0.049768360733525085,0,5332
INV864,0.04976950389490964,0,5333
INV2029,0.049778182810770066,0,5334
INV415,0.049781079545318296,0,5335
INV2218,0.04978676448818564,0,5336
INV1191,0.04979497652980969,0,5337
INV1644,0.049798126901123174,0,5338
INV1882,0.04980933993507386,0,5339
INV533,0.04981016383768422,0,5340
INV1205,0.049818279743500504,0,5341
INV1205,0.049818279743500504,0,5342
INV2696,0.04982202318681095,0,5343
INV414,0.04983000131521087,0,5344
INV45,0.04985177302117905,0,5345
INV2420,0.04985480192544922,0,5346
INV2420,0.04985480192544922,0,5347
INV2610,0.04985647533523607,0,5348
INV2610,0.04985647533523607,0,5349
INV636,0.04986083324521706,0,5350
INV636,0.04986083324521706,0,5351
INV2450,0.04986806387387965,0,5352
INV742,0.049876887523639946,0,5353
INV423,0.04987804764848558,0,5354
INV1729,0.04988115823087236,0,5355
INV1236,0.04988967186358495,0,5356
INV1999,0.04989914696057285,0,5357
INV1999,0.04989914696057285,0,5358
INV1698,0.04989988078972207,0,5359
INV2302,0.049916893258135864,0,5360
INV512,0.0499194931826632,0,5361
INV512,0.0499194931826632,0,5362
INV995,0.04992191075493968,0,5363
INV2581,0.04993239227830493,0,5364
INV2581,0.04993239227830493,0,5365
INV120,0.049989618028849936,0,5366
INV2794,0.04999262229283474,0,5367
INV2542,0.0500049988346265,0,5368
INV474,0.050008198626303235,0,5369
INV2829,0.05001212961738011,0,5370
INV1769,0.050021441390929455,0,5371
INV1725,0.050026098487544246,0,5372
INV1725,0.050026098487544246,0,5373
INV822,0.05004301838956382,0,5374
INV2581,0.050069462106644314,0,5375
INV469,0.05007392794447274,0,5376
INV383,0.05008303423831029,0,5377
INV383,0.05008303423831029,0,5378
INV383,0.05008303423831029,0,5379
INV2774,0.05008780062256746,0,5380
INV2774,0.05008780062256746,0,5381
INV1463,0.05009184036090153,0,5382
INV2961,0.05010628623978597,0,5383
INV1345,0.05011179594460957,0,5384
INV1874,0.050114484686925476,0,5385
INV1032,0.05012170408023564,0,5386
INV1996,0.05012959084704571,0,5387
INV1812,0.05013733679786825,0,5388
INV640,0.050139308516910064,0,5389
INV250,0.050140947899399824,0,5390
INV1506,0.05015695190216274,0,5391
INV2561,0.05016652239819297,0,5392
INV2504,0.05016732142945002,0,5393
INV2504,0.05016732142945002,0,5394
INV356,0.05018592574946823,0,5395
INV1789,0.05019864001620655,0,5396
INV1789,0.05019864001620655,0,5397
INV536,0.050229049750125876,0,5398
INV2400,0.05023248648522183,0,5399
INV2314,0.05023782199491378,0,5400
INV2314,0.05023782199491378,0,5401
INV1020,0.05024130752952016,0,5402
INV2804,0.0502487016902613,0,5403
INV2723,0.05024877891113111,0,5404
INV1463,0.05025762641028919,0,5405
INV1463,0.05025762641028919,0,5406
INV2635,0.05027441216357331,0,5407
INV1678,0.05028753862279134,0,5408
INV322,0.05029883552776582,0,5409
INV1514,0.05029899005551575,0,5410
INV1514,0.05029899005551575,0,5411
INV920,0.05031607259381887,0,5412
INV1401,0.05032133478004963,0,5413
INV1100,0.05032314414076988,0,5414
INV1122,0.050324233742938485,0,5415
INV255,0.050325446992242506,0,5416
INV255,0.050325446992242506,0,5417
INV243,0.05034264336211891,0,5418
INV2142,0.0503461430455987,0,5419
INV106,0.050349986748965625,0,5420
INV527,0.050363133464678245,0,5421
INV64,0.05037185983471271,0,5422
INV2229,0.05037542428226638,0,5423
INV2247,0.05038272703798263,0,5424
INV1579,0.05038784900621829,0,5425
INV2054,0.05039469009181241,0,5426
INV2994,0.0503951960271628,0,5427
INV2994,0.0503951960271628,0,5428
INV291,0.05039752221806748,0,5429
INV1791,0.050412581287539227,0,5430
INV1222,0.050422944574498585,0,5431
INV1081,0.05042838083469037,0,5432
INV1538,0.050437157509061636,0,5433
INV106,0.05044406712022509,0,5434
INV106,0.05044406712022509,0,5435
INV2098,0.05044504661183602,0,5436
INV2889,0.050455721339861426,0,5437
INV2600,0.050458509585336486,0,5438
INV1072,0.050464098777827315,0,5439
INV2988,0.05046517953513685,0,5440
INV2988,0.05046517953513685,0,5441
INV654,0.05047958318449064,0,5442
INV2168,0.0504808089435379,0,5443
INV2236,0.05048175507068686,0,5444
INV2236,0.05048175507068686,0,5445
INV1774,0.05048252423448951,0,5446
INV1012,0.050496556497428124,0,5447
INV778,0.05050826288982935,0,5448
INV2395,0.05050843225910906,0,5449
INV653,0.05051229315873651,0,5450
INV2876,0.050514988282850726,0,5451
INV287,0.050519379463943026,0,5452
INV287,0.050519379463943026,0,5453
INV2031,0.05052919073186635,0,5454
INV1577,0.05054162361917325,0,5455
INV1577,0.05054162361917325,0,5456
INV1577,0.05054162361917325,0,5457
INV1577,0.05054162361917325,0,5458
INV2794,0.050574776593224735,0,5459
INV77,0.05060052955492156,0,5460
INV1265,0.05061020253120896,0,5461
INV2907,0.050616139885867995,0,5462
INV2399,0.0506216615706615,0,5463
INV579,0.05062597513680178,0,5464
INV579,0.05062597513680178,0,5465
INV1539,0.050638175363057036,0,5466
INV408,0.05064582821174379,0,5467
INV750,0.05065657101682863,0,5468
INV762,0.05067630988536209,0,5469
INV352,0.05071576313339021,0,5470
INV1676,0.05072868577263312,0,5471
INV730,0.05073412911521047,0,5472
INV204,0.050737215478680486,0,5473
INV2663,0.05074937958338266,0,5474
INV33,0.050754489049861906,0,5475
INV866,0.05075726526076385,0,5476
INV2428,0.050764174917645066,0,5477
INV1587,0.05077458421355763,0,5478
INV553,0.050774616657110694,0,5479
INV553,0.050774616657110694,0,5480
INV936,0.05077771681303089,0,5481
INV1895,0.05079436943285309,0,5482
INV1895,0.05079436943285309,0,5483
INV1611,0.050794412272805345,0,5484
INV1014,0.050803101661864414,0,5485
INV2192,0.05080589436341787,0,5486
INV4,0.050808721006876834,0,5487
INV1881,0.05081454792854034,0,5488
INV684,0.05082169281706306,0,5489
INV15,0.05083318607673826,0,5490
INV1501,0.050833327251847193,0,5491
INV1227,0.0508458459195259,0,5492
INV2294,0.05085216863064934,0,5493
INV963,0.05085300910594093,0,5494
INV1818,0.0508573871710678,0,5495
INV385,0.05086036058295773,0,5496
INV2915,0.05087461809243632,0,5497
INV1690,0.05087884281018118,0,5498
INV640,0.05088400996704168,0,5499
INV478,0.05089991110718828,0,5500
INV576,0.05090756041089328,0,5501
INV1077,0.05091078836299223,0,5502
INV2473,0.05092561161145692,0,5503
INV208,0.05092876831093862,0,5504
INV2343,0.05093449333628364,0,5505
INV2343,0.05093449333628364,0,5506
INV2343,0.05093449333628364,0,5507
INV1849,0.05094388749740819,0,5508
INV1849,0.05094388749740819,0,5509
INV1247,0.05094623601805537,0,5510
INV1247,0.05094623601805537,0,5511
INV379,0.05096558460309464,0,5512
INV379,0.05096558460309464,0,5513
INV1545,0.05098429878413979,0,5514
INV2903,0.050993384679596576,0,5515
INV494,0.05100026353312215,0,5516
INV282,0.05100893071166601,0,5517
INV868,0.05101041749755808,0,5518
INV2327,0.0510211889184754,0,5519
INV798,0.05102491479377236,0,5520
INV2940,0.05103399821933452,0,5521
INV1865,0.05105624714336354,0,5522
INV9,0.05106800679628576,0,5523
INV231,0.051070411852301656,0,5524
INV231,0.051070411852301656,0,5525
INV403,0.05108874716111056,0,5526
INV85,0.05110622191532843,0,5527
INV1457,0.05113707692221636,0,5528
INV1443,0.051148906989798126,0,5529
INV2950,0.05115443826356425,0,5530
INV1391,0.051159920183610375,0,5531
INV1873,0.05116229218106694,0,5532
INV1873,0.05116229218106694,0,5533
INV671,0.05117213881217664,0,5534
INV1371,0.051179617767029395,0,5535
INV1371,0.051179617767029395,0,5536
INV1371,0.051179617767029395,0,5537
INV1849,0.05117967822926628,0,5538
INV920,0.05118220849634458,0,5539
INV920,0.05118220849634458,0,5540
INV553,0.05118434867682442,0,5541
INV999,0.05120782548914704,0,5542
INV1874,0.05121202033674366,0,5543
INV2889,0.05121899618955428,0,5544
INV1173,0.05124462748526959,0,5545
INV213,0.05124685312665245,0,5546
INV702,0.05125178972326927,0,5547
INV2949,0.05125189695728716,0,5548
INV426,0.05126648511639231,0,5549
INV1931,0.05127490685340974,0,5550
INV1684,0.05128152708344713,0,5551
INV2569,0.0512910379044913,0,5552
INV1308,0.051291161704208554,0,5553
INV1532,0.05129530977349195,0,5554
INV684,0.051296836531775636,0,5555
INV684,0.051296836531775636,0,5556
INV91,0.05129879437929741,0,5557
INV2319,0.05130549224835923,0,5558
INV2319,0.05130549224835923,0,5559
INV519,0.05131204876845297,0,5560
INV958,0.05131362080043489,0,5561
INV191,0.051321681355060544,0,5562
INV775,0.051327784467327886,0,5563
INV2859,0.051344079132261466,0,5564
INV2433,0.05134899189574327,0,5565
INV1077,0.05135602496365099,0,5566
INV237,0.05139667757188926,0,5567
INV1522,0.05140164115794721,0,5568
INV1962,0.0514133301991182,0,5569
INV2782,0.051417221721334005,0,5570
INV2782,0.051417221721334005,0,5571
INV247,0.051424031291961825,0,5572
INV1177,0.051426615483029736,0,5573
INV1470,0.051439106043766336,0,5574
INV1470,0.051439106043766336,0,5575
INV1522,0.05144014589321744,0,5576
INV2915,0.05144577239484582,0,5577
INV213,0.05145723349753728,0,5578
INV1999,0.051471830033960386,0,5579
INV388,0.05147683782128709,0,5580
INV45,0.051496991207998,0,5581
INV45,0.051496991207998,0,5582
INV798,0.051503940597328324,0,5583
INV2548,0.05151236559437078,0,5584
INV2382,0.051534498531566775,0,5585
INV611,0.051563144114683435,0,5586
INV2876,0.05156560902272078,0,5587
INV970,0.05156664713879011,0,5588
INV2141,0.051572377682508885,0,5589
INV1747,0.05158329444968757,0,5590
INV1114,0.05159401130161256,0,5591
INV512,0.0515969662519179,0,5592
INV806,0.0516026822716259,0,5593
INV407,0.05160654355124461,0,5594
INV1757,0.0516077885799916,0,5595
INV1757,0.0516077885799916,0,5596
INV2547,0.05160830182367915,0,5597
INV874,0.051615803952297146,0,5598
INV1020,0.051627591421951946,0,5599
INV1999,0.05163007434893663,0,5600
INV495,0.0516412973591982,0,5601
INV495,0.0516412973591982,0,5602
INV1642,0.05164750094004256,0,5603
INV1214,0.05164924217802336,0,5604
INV549,0.05166857409933567,0,5605
INV2798,0.051686117821452826,0,5606
INV2798,0.051686117821452826,0,5607
INV579,0.05169106351136499,0,5608
INV28,0.051693795004847054,0,5609
INV1214,0.05174290756029698,0,5610
INV492,0.0517625071861445,0,5611
INV2826,0.05176444675133318,0,5612
INV2082,0.05177260697286645,0,5613
INV2082,0.05177260697286645,0,5614
INV2082,0.05177260697286645,0,5615
INV1065,0.051775235679938914,0,5616
INV1153,0.05177543648916316,0,5617
INV1153,0.05177543648916316,0,5618
INV2428,0.051780803600558034,0,5619
INV1679,0.05181908913514521,0,5620
INV808,0.05182871522733945,0,5621
INV1534,0.051837746636257176,0,5622
INV2878,0.05185228099224404,0,5623
INV2878,0.05185228099224404,0,5624
INV1401,0.051855512837913675,0,5625
INV2431,0.051879750693574644,0,5626
INV31,0.051883981464025175,0,5627
INV625,0.05188646005857622,0,5628
INV571,0.05190791411553175,0,5629
INV1700,0.05192605696847197,0,5630
INV1700,0.05192605696847197,0,5631
INV789,0.05192816829482361,0,5632
INV789,0.05192816829482361,0,5633
INV1337,0.051946244360846605,0,5634
INV1337,0.051946244360846605,0,5635
INV2795,0.05194878275636183,0,5636
INV2795,0.05194878275636183,0,5637
INV1715,0.05195586778307215,0,5638
INV1732,0.05197951559381364,0,5639
INV913,0.05198263529356717,0,5640
INV1545,0.051985005624633374,0,5641
INV2353,0.052005191700672415,0,5642
INV1640,0.05201765849262774,0,5643
INV2576,0.05202760025966702,0,5644
INV487,0.052037647865737946,0,5645
INV299,0.05204150546907471,0,5646
INV528,0.052053485626214036,0,5647
INV1574,0.05205974841437111,0,5648
INV1891,0.052065097500418545,0,5649
INV2496,0.05207456865402549,0,5650
INV1608,0.0520754199605733,0,5651
INV580,0.052077312957039656,0,5652
INV407,0.05208239566375228,0,5653
INV2707,0.052097916335605676,0,5654
INV1795,0.05210386184418514,0,5655
INV1795,0.05210386184418514,0,5656
INV451,0.05212104467034706,0,5657
INV15,0.05212899116539249,0,5658
INV860,0.05213621402971058,0,5659
INV33,0.0521393348288014,0,5660
INV33,0.0521393348288014,0,5661
INV578,0.05215092200081883,0,5662
INV578,0.05215092200081883,0,5663
INV2327,0.05216111415185076,0,5664
INV408,0.052165021469456896,0,5665
INV408,0.052165021469456896,0,5666
INV1457,0.05218891358390354,0,5667
INV2248,0.052192253080897144,0,5668
INV1692,0.0522003011117268,0,5669
INV827,0.05220150870506701,0,5670
INV1191,0.052206225115851046,0,5671
INV57,0.05221567150784012,0,5672
INV57,0.05221567150784012,0,5673
INV57,0.05221567150784012,0,5674
INV2030,0.052222812561181886,0,5675
INV2030,0.052222812561181886,0,5676
INV345,0.05222966201000867,0,5677
INV345,0.05222966201000867,0,5678
INV1704,0.05223476464936416,0,5679
INV859,0.05225089743961475,0,5680
INV48,0.052254546454383544,0,5681
INV2969,0.05225485996775592,0,5682
INV1494,0.05227130042506256,0,5683
INV1692,0.05227619743841139,0,5684
INV623,0.0523108478979627,0,5685
INV1873,0.0523180312261613,0,5686
INV1919,0.05232667249354095,0,5687
INV208,0.05232858029018772,0,5688
INV208,0.05232858029018772,0,5689
INV636,0.05234345884875924,0,5690
INV636,0.05234345884875924,0,5691
INV636,0.05234345884875924,0,5692
INV1044,0.052358899221175315,0,5693
INV1044,0.052358899221175315,0,5694
INV1301,0.052359566522929946,0,5695
INV1301,0.052359566522929946,0,5696
INV331,0.052363898534486975,0,5697
INV331,0.052363898534486975,0,5698
INV50,0.05237818548894746,0,5699
INV2351,0.05239333109823774,0,5700
INV2351,0.05239333109823774,0,5701
INV1645,0.05240903497833471,0,5702
INV1818,0.052409885433592596,0,5703
INV463,0.052413426616875314,0,5704
INV2375,0.052443531954719735,0,5705
INV1575,0.05247905306009093,0,5706
INV540,0.05249223276616921,0,5707
INV540,0.05249223276616921,0,5708
INV1599,0.05250638441333921,0,5709
INV2490,0.05252889036044239,0,5710
INV2490,0.05252889036044239,0,5711
INV1573,0.052533534790025205,0,5712
INV519,0.052537195900451916,0,5713
INV621,0.05255934902622872,0,5714
INV1857,0.05256468713777929,0,5715
INV1891,0.052594851968352896,0,5716
INV1891,0.052594851968352896,0,5717
INV2570,0.05259502353153922,0,5718
INV946,0.05261488471074849,0,5719
INV946,0.05261488471074849,0,5720
INV514,0.05261758686986817,0,5721
INV2702,0.05263045132870625,0,5722
INV2702,0.05263045132870625,0,5723
INV1359,0.052632044528709065,0,5724
INV545,0.05264556804805198,0,5725
INV685,0.05265098528600387,0,5726
INV685,0.05265098528600387,0,5727
INV44,0.05265735766591739,0,5728
INV83,0.05266841787495613,0,5729
INV83,0.05266841787495613,0,5730
INV83,0.05266841787495613,0,5731
INV1789,0.052675434358667506,0,5732
INV1789,0.052675434358667506,0,5733
INV1164,0.05269057721641157,0,5734
INV1347,0.05269543273797794,0,5735
INV98,0.05271547397525822,0,5736
INV1108,0.05271852897927565,0,5737
INV44,0.05272121428681187,0,5738
INV1841,0.05274080546468851,0,5739
INV444,0.05278449417135478,0,5740
INV678,0.05279124104637134,0,5741
INV410,0.052792538721079474,0,5742
INV2236,0.05282305129861942,0,5743
INV2566,0.05283851063046485,0,5744
INV2853,0.05284344760685711,0,5745
INV1600,0.052852619045140936,0,5746
INV794,0.05285603936582395,0,5747
INV989,0.052863069726830525,0,5748
INV1966,0.05288451102833025,0,5749
INV2635,0.052886157548886925,0,5750
INV2635,0.052886157548886925,0,5751
INV653,0.05288979857717546,0,5752
INV2774,0.05289466323932379,0,5753
INV905,0.05289708343600419,0,5754
INV595,0.05289811826388924,0,5755
INV252,0.05291742869768834,0,5756
INV252,0.05291742869768834,0,5757
INV1999,0.052918836445012496,0,5758
INV647,0.05293138452531221,0,5759
INV1732,0.052954638710949076,0,5760
INV2198,0.052961443282457,0,5761
INV219,0.05296749923517041,0,5762
INV1384,0.05297420802975372,0,5763
INV1384,0.05297420802975372,0,5764
INV1384,0.05297420802975372,0,5765
INV858,0.05297539595843548,0,5766
INV858,0.05297539595843548,0,5767
INV611,0.052987715390208856,0,5768
INV28,0.052990324696079893,0,5769
INV631,0.05299478878829478,0,5770
INV766,0.052997562540846976,0,5771
INV1647,0.05303734495259216,0,5772
INV1874,0.053057806153040676,0,5773
